Time	CPU Temperature	CPU Frequency	Ambient Temperature
411.9	72.0	1500.4	23.6
414.1	72.0	1500.4	23.6
416.2	73.5	1500.3	23.6
418.4	72.0	1500.4	23.6
420.6	71.5	1500.4	23.6
422.7	71.5	1500.3	23.6
424.9	72.0	1500.3	23.6
427.1	73.0	1500.4	23.6
429.3	72.5	1500.4	23.6
431.5	72.0	1500.3	23.6
433.6	72.5	1500.4	23.6
435.8	73.5	1500.3	23.6
438.0	72.0	1500.3	23.6
440.1	72.5	1500.4	23.6
442.3	73.5	1500.4	23.6
444.4	73.5	1500.3	23.6
446.6	73.0	1500.4	23.6
448.8	74.0	1500.4	23.6
451.0	73.5	1500.3	23.6
453.1	74.0	1500.4	23.6
455.3	75.0	1500.3	23.6
457.5	74.0	1500.3	23.6
459.6	74.5	1500.4	23.6
461.8	74.5	1500.4	23.6
464.0	75.4	1500.3	23.6
466.1	74.5	1500.3	23.6
468.3	74.0	1500.3	23.6
470.5	74.5	1500.3	23.6
472.6	74.0	1500.3	23.6
474.8	74.5	1500.4	23.6
477.0	75.9	1500.4	23.6
479.1	74.0	1500.3	23.6
481.3	75.0	1500.3	23.6
483.5	74.5	1500.3	23.6
485.7	75.9	1500.4	23.6
487.8	76.4	1500.4	23.6
490.0	75.4	1500.3	23.6
492.2	75.4	1500.3	23.6
494.3	75.9	1500.4	23.6
496.5	75.9	1500.4	23.6
498.7	75.9	1500.4	23.6
500.8	75.9	1500.3	23.6
503.0	75.9	1500.4	23.6
505.2	75.9	1500.4	23.6
507.3	76.4	1500.4	23.6
509.5	76.9	1500.3	23.6
511.7	75.4	1500.3	23.6
513.8	75.9	1500.4	23.6
516.0	75.9	1500.4	23.6
518.2	76.4	1500.4	23.6
520.3	76.4	1500.3	23.6
522.5	75.9	1500.4	23.6
524.7	77.9	1500.3	23.6
526.9	76.4	1500.3	23.6
529.1	77.4	1500.3	23.6
531.2	77.9	1500.4	23.6
533.4	76.4	1500.3	23.6
535.5	76.4	1500.4	23.6
537.7	76.9	1500.3	23.6
539.9	76.9	1500.3	23.6
542.1	77.4	1500.4	23.6
544.3	77.9	1500.3	23.6
546.4	78.4	1500.3	23.6
548.6	77.9	1500.4	23.6
550.8	77.4	1500.3	23.6
552.9	76.9	1500.3	23.6
555.1	77.9	1500.3	23.6
557.2	77.4	1500.4	23.6
559.4	77.9	1500.3	23.6
561.6	76.9	1500.4	23.6
563.8	78.4	1500.4	23.6
565.9	77.4	1500.3	23.6
568.1	78.4	1500.3	23.6
570.2	77.9	1500.3	23.6
572.4	78.8	1500.3	23.6
574.6	78.4	1500.4	23.6
576.8	78.4	1500.3	23.6
578.9	78.4	1500.4	23.6
581.1	78.4	1500.4	23.6
583.3	77.9	1500.3	23.6
585.4	77.9	1500.4	23.6
587.6	77.9	1500.4	23.6
589.8	77.9	1500.4	23.6
592.0	78.4	1500.3	23.6
594.1	78.4	1500.4	23.6
596.3	78.4	1500.4	23.6
598.5	78.8	1500.4	23.6
600.7	79.3	1500.3	23.6
602.8	78.8	1500.3	23.6
605.0	79.3	1500.3	23.6
607.2	79.3	1500.4	23.6
609.3	79.3	1500.4	23.6
611.5	78.8	1500.4	23.6
613.7	78.4	1500.3	23.6
615.9	78.4	1500.4	23.6
618.0	79.3	1500.3	23.6
620.2	78.4	1500.4	23.6
622.4	79.3	1500.4	23.6
624.6	78.4	1500.4	23.6
626.7	79.3	1500.3	23.6
628.9	79.3	1500.4	23.6
631.0	79.3	1500.3	23.6
633.2	80.3	1500.3	23.6
635.4	78.4	1500.4	23.6
637.5	79.3	1500.3	23.6
639.7	80.8	1500.3	23.6
641.9	79.8	1500.3	23.6
644.1	80.3	1500.4	23.6
646.2	80.8	1500.3	23.6
648.4	79.3	1500.4	23.6
650.5	79.8	1500.3	23.6
652.7	79.3	1500.3	23.6
654.9	80.3	1500.3	23.6
657.1	80.3	1500.3	23.6
659.2	79.3	1500.4	23.6
661.4	79.8	1500.3	23.6
663.6	79.8	1500.4	23.6
665.7	79.8	1500.4	23.6
667.9	79.8	1500.3	23.6
670.1	80.8	1500.3	23.6
672.2	80.3	1500.4	23.6
674.4	79.3	1500.3	23.6
676.5	80.3	1500.3	23.6
678.7	81.3	1500.4	23.6
680.9	80.3	1500.3	23.6
683.0	80.8	1500.3	23.6
685.2	80.8	1500.4	23.6
687.3	81.3	1500.3	23.6
689.5	81.8	1500.3	23.6
691.7	81.8	1500.3	23.6
693.8	80.3	1500.3	23.6
696.0	81.8	1500.4	23.6
698.2	80.3	1500.3	23.6
700.3	80.3	1500.3	23.6
702.5	80.8	1500.3	23.6
704.6	80.3	1500.3	23.6
706.8	80.3	1500.3	23.6
709.0	81.3	1500.4	23.6
711.2	80.8	1500.3	23.6
713.3	80.3	1500.3	23.6
715.5	81.8	1500.3	23.6
717.7	81.3	1500.3	23.6
719.9	80.8	1500.3	23.6
722.0	81.3	1500.4	23.6
724.2	81.8	1500.3	23.6
726.4	80.8	1500.4	23.6
728.5	81.3	1500.4	23.6
730.7	82.3	1500.4	23.6
732.8	81.3	1500.4	23.6
735.0	81.3	1500.3	23.6
737.1	80.8	1500.4	23.6
739.3	81.3	1500.3	23.6
741.5	80.3	1500.3	23.6
743.7	81.8	1500.4	23.6
745.8	81.3	1000.2	23.6
748.0	81.3	1500.4	23.6
750.2	80.8	1500.3	23.6
752.3	81.8	1500.3	23.6
754.5	80.8	1500.4	23.6
756.6	80.8	1500.4	23.6
758.8	81.8	1500.3	23.6
761.0	82.3	1500.4	23.6
763.2	81.8	1000.3	23.6
765.4	81.3	1000.2	23.6
767.6	81.8	1500.3	23.6
769.7	82.3	1500.3	23.6
771.9	81.3	1500.3	23.6
774.1	81.8	1500.4	23.6
776.3	80.3	1500.3	23.6
778.4	80.8	1500.4	23.6
780.6	81.8	1500.3	23.6
782.8	81.8	1500.3	23.6
785.0	80.3	1500.3	23.6
787.1	80.8	1500.3	23.6
789.3	81.3	1500.4	23.6
791.5	80.3	1500.3	23.6
793.6	80.3	1000.2	23.6
795.8	80.8	1500.3	23.6
798.0	81.3	1500.3	23.6
800.1	80.3	1500.4	23.6
802.3	81.3	1500.3	23.6
804.5	81.3	1500.3	23.6
806.6	81.3	1500.4	23.6
808.8	79.8	1500.3	23.6
811.0	79.8	1500.4	23.6
813.2	80.3	1500.3	23.6
815.3	81.3	1500.4	23.6
817.5	80.3	1500.4	23.6
819.7	80.8	1500.3	23.6
821.8	80.3	1500.3	23.6
824.0	80.3	1500.4	23.6
826.2	80.8	1500.3	23.6
828.3	80.8	1500.4	23.6
830.5	80.3	1500.4	23.6
832.7	81.3	1500.3	23.6
834.9	80.8	1500.3	23.6
837.0	81.3	1500.3	23.6
839.2	80.8	1500.4	23.6
841.4	80.3	1500.4	23.6
843.5	79.8	1500.4	23.6
845.7	80.8	1500.4	23.6
847.9	80.8	1500.3	23.6
850.0	80.8	1500.3	23.6
852.2	79.8	1500.4	23.6
854.4	80.3	1500.3	23.6
856.5	80.8	1500.4	23.6
858.7	81.8	1500.4	23.6
860.9	81.3	1500.4	23.6
863.1	79.8	1500.3	23.6
865.2	80.3	1500.3	23.6
867.4	81.8	1500.4	23.6
869.5	81.8	1500.3	23.6
871.7	81.3	1500.3	23.6
873.9	81.3	1500.4	23.6
876.0	81.8	1500.3	23.6
878.2	81.8	1500.3	23.6
880.4	81.3	1500.3	23.6
882.5	81.8	1500.4	23.6
884.7	80.8	1500.3	23.6
886.9	80.3	1500.4	23.6
889.0	80.8	1500.4	23.6
891.2	80.8	1000.2	23.6
893.4	80.8	1500.3	23.6
895.5	80.3	1500.4	23.6
897.7	80.3	1500.4	23.6
899.8	80.3	1500.3	23.6
902.0	81.3	1500.3	23.6
904.2	79.8	1500.4	23.6
906.3	81.3	1500.4	23.6
908.5	80.3	1500.3	23.6
910.7	80.8	1500.3	23.6
912.8	81.3	1500.3	23.6
915.0	80.3	1500.4	23.6
917.1	80.3	1500.4	23.6
919.3	79.8	1500.3	23.6
921.5	80.3	1500.4	23.6
923.6	80.8	1500.3	23.6
925.8	80.3	1500.3	23.6
928.0	79.3	1500.3	23.6
930.1	80.3	1500.4	23.6
932.3	79.8	1500.4	23.6
934.5	80.8	1500.3	23.6
936.6	80.3	1500.4	23.6
938.8	80.8	1500.4	23.6
941.0	79.8	1500.4	23.6
943.2	79.8	1500.3	23.6
945.3	80.8	1500.4	23.6
947.5	80.8	1500.4	23.6
949.7	80.3	1500.4	23.6
951.9	80.3	1500.4	23.6
954.0	80.3	1500.4	23.6
956.2	80.3	1500.3	23.6
958.4	80.3	1500.3	23.6
960.6	80.3	1500.3	23.6
962.8	80.3	1500.3	23.6
965.0	80.3	1500.4	23.6
967.1	79.8	1500.3	23.6
969.3	80.8	1500.3	23.6
971.4	79.8	1500.4	23.6
973.6	80.3	1500.4	23.6
975.8	80.3	1500.4	23.6
978.0	79.3	1500.3	23.6
980.1	80.8	1500.4	23.6
982.3	79.8	1500.4	23.6
984.4	79.8	1500.4	23.6
986.6	79.8	1500.3	23.5
988.7	80.8	1500.4	23.6
990.9	80.8	1500.3	23.6
993.1	80.8	1500.3	23.6
995.2	81.3	1500.3	23.6
997.4	81.3	1500.3	23.6
999.6	80.8	1000.2	23.6
1001.8	81.3	1500.3	23.6
1004.0	79.8	1500.4	23.6
1006.1	80.3	1500.3	23.6
1008.3	80.8	1500.3	23.6
1010.4	80.3	1500.3	23.6
1012.6	80.8	1500.3	23.6
1014.8	80.3	1500.4	23.6
1017.0	79.8	1500.4	23.6
1019.1	80.3	1500.3	23.6
1021.3	80.3	1500.3	23.6
1023.5	79.8	1500.3	23.6
1025.6	80.8	1500.3	23.6
1027.8	80.3	1500.3	23.6
1030.0	80.3	1500.4	23.6
1032.2	80.3	1500.3	23.6
1034.3	80.3	1500.4	23.6
1036.5	79.8	1500.4	23.6
1038.7	80.3	1500.3	23.6
1040.8	80.8	1500.3	23.6
1043.0	79.8	1500.4	23.6
1045.2	80.3	1500.3	23.6
1047.3	79.8	1500.3	23.6
1049.5	79.3	1500.4	23.6
1051.7	79.8	1500.3	23.6
1053.9	79.8	1500.3	23.6
1056.0	80.3	1500.3	23.6
1058.2	79.8	1500.3	23.6
1060.3	80.3	1500.4	23.6
1062.5	80.8	1500.3	23.6
1064.7	80.8	1500.4	23.6
1066.8	81.3	1500.3	23.6
1069.0	80.8	1500.3	23.6
1071.1	80.8	1500.3	23.6
1073.3	80.8	1500.3	23.6
1075.5	80.3	1500.4	23.6
1077.6	81.8	1500.4	23.6
1079.8	81.8	1500.3	23.6
1082.0	80.8	1500.3	23.6
1084.1	81.3	1500.3	23.6
1086.3	80.8	1500.4	23.6
1088.5	80.3	1500.3	23.6
1090.6	80.3	1500.3	23.6
1092.8	80.3	1000.3	23.6
1095.0	81.3	1500.4	23.6
1097.1	80.8	1500.4	23.6
1099.3	80.8	1500.4	23.6
1101.5	80.8	1500.3	23.6
1103.7	80.8	1500.4	23.6
1105.9	80.8	1500.3	23.6
1108.0	81.3	1000.3	23.6
1110.2	81.8	1000.3	23.6
1112.4	82.3	1500.4	23.6
1114.6	80.3	1500.4	23.6
1116.7	80.3	1500.3	23.6
1118.9	81.3	1500.3	23.6
1121.1	80.8	1500.3	23.6
1123.3	80.8	1500.3	23.6
1125.5	81.8	1500.3	23.6
1127.6	81.8	1500.3	23.6
1129.8	82.7	1500.4	23.6
1132.0	81.8	1500.4	23.6
1134.1	81.8	1500.3	23.6
1136.3	81.8	1500.3	23.6
1138.5	81.8	1500.4	23.6
1140.6	81.8	1500.3	23.6
1142.8	81.3	1500.3	23.6
1145.0	82.3	1500.3	23.6
1147.2	82.7	1500.4	23.7
1149.3	81.8	1000.3	23.6
1151.5	81.8	1500.3	23.6
1153.7	81.8	1000.2	23.6
1155.9	82.3	1500.3	23.7
1158.1	81.3	1500.4	23.7
1160.2	81.8	1500.4	23.7
1162.4	82.3	1500.4	23.7
1164.6	81.8	1500.3	23.7
1166.7	81.3	1500.3	23.7
1168.9	81.3	1500.3	23.7
1171.1	82.7	1500.3	23.7
1173.2	81.8	1500.4	23.7
1175.4	81.8	1500.3	23.7
1177.5	80.8	1500.3	23.7
1179.7	81.3	1500.4	23.7
1181.9	82.3	1500.3	23.7
1184.0	81.3	1000.3	23.7
1186.2	81.8	1500.3	23.7
1188.4	81.3	1500.3	23.7
1190.5	81.3	1500.3	23.7
1192.7	81.8	1000.3	23.7
1194.9	82.7	1500.3	23.7
1197.1	81.8	1500.3	23.7
1199.3	82.3	1500.3	23.7
1201.4	78.4	1000.2	23.7
1203.6	77.9	800.2	23.7
1205.7	76.4	900.2	23.7
1207.9	76.4	900.2	23.7
1210.0	75.4	1000.3	23.7
1212.1	75.4	900.2	23.7
1214.3	75.4	1000.2	23.7
1216.4	74.5	1000.3	23.7
1218.5	74.5	700.2	23.7
1220.7	73.5	1000.3	23.7
1222.8	73.0	900.2	23.7
1225.0	74.0	1000.2	23.7
1227.1	73.5	900.2	23.7
1229.2	73.0	800.2	23.7
1231.4	72.5	900.2	23.7
1233.5	73.5	1000.3	23.7
1235.7	71.1	800.2	23.7
1237.8	71.5	800.2	23.7
1239.9	71.1	900.2	23.7
1242.1	71.5	1000.3	23.7
1244.2	71.1	900.2	23.6
1246.3	70.1	800.2	23.7
1248.5	71.1	1500.3	23.6
1250.6	70.6	1000.3	23.7
1252.7	70.6	1000.2	23.6
1254.9	71.1	900.2	23.7
1257.0	70.1	900.2	23.7
1259.1	72.0	1500.3	23.7
1261.2	69.1	900.2	23.6
1263.4	70.6	1000.3	23.6
1265.5	70.1	900.2	23.7
1267.6	69.6	900.2	23.6
1269.8	70.6	1000.3	23.6
1271.9	69.6	900.2	23.6
1274.0	68.1	800.2	23.6
1276.2	69.6	900.2	23.6
1278.3	69.1	900.2	23.6
1280.5	69.1	800.2	23.6
1282.6	69.1	900.2	23.6
1284.7	67.6	800.2	23.6
1286.9	68.6	1000.2	23.6
1289.0	68.6	1000.2	23.6
1291.1	67.6	800.2	23.6
1293.3	68.1	900.2	23.6
1295.4	67.2	800.2	23.6
1297.6	68.6	900.2	23.7
1299.7	67.6	1000.2	23.6
1301.8	68.6	1000.3	23.6
1304.0	67.6	1500.3	23.7
1306.1	67.6	1000.3	23.7
1308.2	66.7	900.2	23.6
1310.4	67.2	1000.3	23.6
1312.5	67.6	900.2	23.7
1314.6	67.2	1500.4	23.6
1316.7	68.1	900.2	23.6
1318.9	68.1	900.2	23.7
1321.0	67.2	900.2	23.6
1323.1	66.2	800.2	23.6
1325.3	67.2	900.2	23.6
1327.4	66.7	1000.3	23.6
1329.5	67.6	800.2	23.6
1331.7	66.7	1500.4	23.6
1333.8	67.2	900.2	23.6
1336.0	66.7	800.2	23.6
1338.1	67.2	1000.3	23.6
1340.2	66.2	800.2	23.6
1342.4	66.7	900.2	23.6
1344.5	66.7	800.2	23.6
1346.7	66.2	900.2	23.6
1348.8	66.2	800.2	23.6
1350.9	66.7	1000.2	23.6
1353.1	66.2	900.2	23.6
1355.2	66.2	800.2	23.6
1357.4	65.2	1000.2	23.6
1359.5	66.7	1000.2	23.6
1361.6	66.2	800.2	23.6
1363.8	65.2	800.2	23.6
1365.9	65.2	1000.3	23.6
1368.0	65.2	900.2	23.6
1370.2	65.7	1500.3	23.6
1372.3	65.7	800.2	23.6
1374.4	66.2	900.2	23.6
1376.5	64.2	800.2	23.6
1378.7	64.7	1000.3	23.6
1380.8	65.7	900.2	23.6
1383.0	65.2	700.2	23.6
1385.1	65.2	800.2	23.6
1387.2	65.2	1000.3	23.6
1389.4	65.2	900.2	23.6
1391.5	64.2	900.2	23.7
1393.6	64.7	1000.2	23.6
1395.8	63.7	800.2	23.6
1397.9	65.2	900.2	23.6
1400.0	63.7	1500.3	23.6
1402.1	64.7	1000.3	23.6
1404.3	64.7	900.2	23.6
1406.4	64.2	900.2	23.6
1408.6	65.2	700.2	23.6
1410.7	64.2	900.2	23.6
1412.8	64.7	900.2	23.6
1415.0	65.2	1500.4	23.6
1417.1	64.2	900.2	23.6
1419.2	64.7	900.2	23.6
1421.3	64.7	700.2	23.6
1423.5	64.2	1000.3	23.6
1425.6	64.2	900.2	23.6
1427.8	64.7	1000.3	23.6
1429.9	64.2	900.2	23.6
1432.0	63.7	900.2	23.6
1434.2	63.7	900.2	23.6
1436.3	63.7	800.2	23.6
1438.4	63.7	800.2	23.6
1440.6	63.7	1500.4	23.6
1442.7	63.7	900.2	23.6
1444.8	64.2	900.2	23.6
1447.0	64.7	700.2	23.6
1449.1	62.8	800.2	23.6
1451.3	64.2	900.2	23.6
1453.4	63.7	1000.3	23.6
1455.5	62.8	900.2	23.6
1457.7	64.2	1000.2	23.6
1459.8	63.3	900.2	23.6
1462.0	62.8	900.2	23.6
1464.1	63.7	800.2	23.6
1466.2	63.3	1000.2	23.6
1468.4	63.3	1000.3	23.6
1470.5	62.8	1000.3	23.6
1472.6	62.8	800.2	23.6
1474.7	62.8	800.2	23.6
1476.9	63.3	1000.3	23.7
1479.0	63.7	800.2	23.7
1481.2	64.2	1500.3	23.7
1483.2	63.7	900.2	23.7
1485.4	63.3	900.2	23.7
1487.5	63.3	900.2	23.7
1489.7	63.7	800.2	23.7
1491.8	62.8	900.2	23.7
1493.9	62.8	1000.3	23.7
1496.1	63.3	700.2	23.7
1498.2	62.8	900.2	23.7
