Time	CPU Temperature	CPU Frequency	Ambient Temperature
594.0	58.9	1500.3	24.6
596.2	59.9	1500.4	24.6
598.4	60.8	1500.4	24.6
600.6	60.3	1500.3	24.6
602.7	59.9	1500.4	24.6
604.9	60.3	1500.4	24.6
607.1	60.3	1500.4	24.6
609.2	60.8	1500.3	24.6
611.4	60.8	1500.3	24.6
613.6	61.3	1500.4	24.6
615.8	60.8	1500.4	24.6
617.9	60.3	1500.3	24.6
620.1	60.3	1500.4	24.6
622.2	60.3	1500.3	24.6
624.4	60.3	1500.3	24.6
626.6	60.3	1500.3	24.6
628.7	60.3	1500.4	24.6
630.9	61.3	1500.3	24.6
633.1	61.3	1500.4	24.6
635.3	60.8	1500.4	24.6
637.4	60.8	1500.3	24.6
639.6	59.9	1500.4	24.6
641.8	59.9	1500.3	24.6
643.9	61.3	1500.3	24.6
646.1	61.3	1500.4	24.6
648.3	61.3	1500.3	24.6
650.4	60.8	1500.3	24.6
652.6	60.3	1500.3	24.6
654.8	60.8	1500.4	24.6
657.0	60.8	1500.3	24.6
659.1	61.3	1500.4	24.6
661.3	60.8	1500.4	24.6
663.5	60.8	1500.3	24.6
665.7	60.8	1500.3	24.6
667.8	60.3	1500.4	24.6
670.0	61.3	1500.4	24.6
672.2	61.3	1500.3	24.6
674.3	61.3	1500.4	24.6
676.5	61.3	1500.4	24.6
678.7	61.8	1500.3	24.6
680.8	60.8	1500.3	24.6
683.0	60.8	1500.4	24.6
685.2	60.3	1500.3	24.6
687.4	62.3	1500.3	24.6
689.6	61.3	1500.4	24.6
691.7	61.3	1500.3	24.6
693.9	61.3	1500.3	24.6
696.0	62.3	1500.3	24.6
698.2	61.8	1500.4	24.6
700.4	62.3	1500.4	24.6
702.6	61.3	1500.4	24.6
704.7	61.8	1500.3	24.6
706.9	61.8	1500.3	24.6
709.1	62.3	1500.3	24.6
711.3	60.3	1500.3	24.6
713.5	61.3	1500.3	24.6
715.6	62.3	1500.3	24.6
