Time	CPU Temperature	CPU Frequency	Ambient Temperature
552.5	44.3	1500.3	29.2
554.7	45.2	1500.3	29.2
556.9	44.8	1500.4	29.2
559.1	44.3	1500.3	29.2
561.3	44.8	1500.3	29.2
563.5	44.8	1500.4	29.2
565.7	44.8	1500.3	29.2
567.9	44.3	1500.3	29.2
570.1	44.8	1500.4	29.2
572.2	45.7	1500.3	29.2
574.4	45.2	1500.3	29.2
576.6	45.7	1500.3	29.3
578.8	44.3	1500.3	29.2
581.0	44.3	1500.3	29.3
583.2	44.8	1500.3	29.3
585.4	45.2	1500.4	29.3
587.6	44.8	1500.3	29.3
589.8	44.8	1500.4	29.3
592.0	45.2	1500.3	29.3
594.1	45.2	1500.3	29.3
596.3	45.7	1500.4	29.3
598.5	45.7	1500.3	29.3
600.7	45.2	1500.4	29.3
602.9	44.3	1500.4	29.3
605.1	44.8	1500.4	29.3
607.3	44.8	1500.4	29.3
609.5	45.2	1500.3	29.3
611.7	45.7	1500.3	29.3
613.8	44.8	1500.3	29.3
616.0	45.2	1500.4	29.3
618.2	45.2	1500.4	29.3
620.4	45.2	1500.3	29.3
622.6	44.3	1500.3	29.3
624.8	45.7	1500.4	29.3
627.0	45.7	1500.3	29.3
629.2	44.8	1500.3	29.3
631.4	45.2	1500.3	29.3
633.6	45.2	1500.3	29.3
635.8	45.7	1500.4	29.3
637.9	44.8	1500.3	29.3
640.1	45.2	1500.4	29.3
642.3	45.2	1500.3	29.3
644.5	45.7	1500.3	29.3
646.7	44.8	1500.3	29.3
648.9	45.2	1500.3	29.3
651.1	44.8	1500.3	29.3
653.3	44.8	1500.3	29.3
655.5	45.7	1500.3	29.3
657.7	45.2	1500.4	29.3
659.9	45.2	1500.4	29.3
662.1	46.2	1500.4	29.3
664.3	44.3	1500.3	29.3
666.4	45.2	1500.4	29.3
668.6	44.3	1500.4	29.3
670.8	45.7	1500.3	29.3
673.0	44.8	1500.3	29.3
675.2	45.7	1500.3	29.3
677.4	44.8	1500.4	29.3
679.6	45.7	1500.4	29.3
681.7	45.2	1500.3	29.3
683.9	44.8	1500.3	29.3
686.1	45.2	1500.4	29.3
688.3	45.2	1500.4	29.3
690.5	45.2	1500.3	29.3
692.7	44.8	1500.4	29.3
694.9	44.8	1500.3	29.3
697.1	44.8	1500.4	29.3
699.3	44.8	1500.3	29.3
701.4	45.2	1500.3	29.3
703.7	45.2	1500.4	29.3
705.9	45.2	1500.3	29.3
708.1	46.2	1500.3	29.3
710.2	45.2	1500.3	29.4
712.4	45.7	1500.3	29.4
714.6	44.3	1500.3	29.4
716.8	45.2	1500.3	29.3
719.0	45.2	1500.4	29.3
721.2	45.7	1500.4	29.3
723.4	44.8	1500.4	29.4
725.6	44.8	1500.4	29.3
727.8	46.2	1500.4	29.3
729.9	45.2	1500.4	29.3
732.2	45.2	1500.4	29.3
734.4	45.2	1500.4	29.3
736.6	44.3	1500.3	29.3
738.8	45.2	1500.3	29.3
741.0	44.8	1500.3	29.3
743.2	46.2	1500.3	29.3
745.4	45.7	1500.3	29.4
747.6	44.8	1500.3	29.3
749.8	44.8	1500.4	29.3
751.9	44.3	1500.4	29.3
754.1	45.2	1500.4	29.3
756.3	45.2	1500.4	29.3
758.5	45.2	1500.3	29.3
760.7	45.2	1500.3	29.4
762.9	45.2	1500.4	29.3
765.1	44.8	1500.4	29.3
767.3	44.8	1500.3	29.4
769.5	45.7	1500.4	29.4
771.7	45.7	1500.4	29.4
773.9	44.8	1500.4	29.4
776.1	45.2	1500.3	29.4
778.3	45.2	1500.4	29.4
780.5	45.7	1500.3	29.4
782.7	45.7	1500.3	29.4
784.8	44.8	1500.3	29.4
787.0	44.8	1500.4	29.4
789.2	45.2	1500.4	29.3
791.4	44.8	1500.3	29.4
793.6	46.2	1500.4	29.3
795.8	45.2	1500.3	29.4
798.0	45.7	1500.4	29.4
800.2	45.2	1500.3	29.3
802.4	45.7	1500.4	29.4
804.6	44.8	1500.4	29.4
806.8	44.8	1500.3	29.4
809.0	45.2	1500.4	29.4
811.1	45.2	1500.4	29.4
813.3	44.8	1500.4	29.4
815.5	44.8	1500.4	29.4
817.7	44.8	1500.3	29.4
819.9	45.2	1500.3	29.3
822.1	44.3	1500.3	29.4
824.3	44.8	1500.4	29.4
826.5	46.2	1500.3	29.4
828.7	45.7	1500.3	29.4
830.9	45.7	1500.4	29.4
833.1	45.7	1500.4	29.4
835.3	44.8	1500.4	29.4
837.4	44.8	1500.3	29.4
839.6	44.3	1500.3	29.4
841.8	44.3	1500.3	29.4
844.0	45.2	1500.3	29.4
846.2	45.7	1500.3	29.4
848.4	44.8	1500.3	29.4
850.6	46.2	1500.3	29.4
852.8	46.7	1500.3	29.4
855.0	45.2	1500.4	29.4
857.2	44.8	1500.4	29.4
859.4	44.8	1500.4	29.4
861.6	45.7	1500.4	29.4
863.8	45.7	1500.4	29.4
866.0	45.2	1500.4	29.4
868.2	44.8	1500.4	29.4
870.3	45.7	1500.3	29.4
872.5	46.2	1500.3	29.4
874.7	44.8	1500.4	29.4
876.9	45.7	1500.4	29.4
879.1	44.8	1500.3	29.4
881.3	44.8	1500.4	29.4
883.5	45.2	1500.3	29.3
885.7	45.2	1500.3	29.3
887.9	45.2	1500.3	29.3
890.1	44.8	1500.4	29.3
892.3	44.8	1500.3	29.3
894.5	45.2	1500.3	29.3
896.7	46.2	1500.3	29.3
898.9	44.8	1500.3	29.3
901.0	44.8	1500.3	29.3
903.2	45.2	1500.4	29.3
905.4	44.8	1500.4	29.3
907.6	44.8	1500.4	29.3
909.8	45.7	1500.3	29.3
912.0	45.7	1500.3	29.2
914.2	45.2	1500.3	29.2
916.4	45.2	1500.3	29.2
918.6	45.2	1500.3	29.2
920.8	44.3	1500.3	29.2
923.0	44.8	1500.4	29.2
925.1	44.8	1500.4	29.2
927.3	44.3	1500.4	29.2
929.5	44.8	1500.3	29.2
931.7	45.2	1500.3	29.2
933.9	45.2	1500.3	29.2
936.1	45.2	1500.4	29.2
938.3	44.8	1500.3	29.2
940.5	44.8	1500.3	29.2
942.7	44.8	1500.4	29.2
944.9	45.2	1500.3	29.2
947.1	45.7	1500.3	29.2
949.3	45.2	1500.3	29.2
951.5	45.2	1500.4	29.2
953.7	44.8	1500.3	29.2
955.8	44.8	1500.3	29.2
958.0	44.8	1500.3	29.2
960.2	45.7	1500.4	29.2
962.4	45.2	1500.4	29.2
964.6	44.3	1500.3	29.2
966.8	44.8	1500.3	29.2
969.0	45.2	1500.4	29.2
971.2	45.7	1500.3	29.2
973.4	45.2	1500.4	29.2
975.5	45.7	1500.3	29.2
977.7	44.8	1500.3	29.2
979.9	45.2	1500.3	29.2
982.1	44.3	1500.3	29.2
984.3	44.3	1500.4	29.2
986.5	44.8	1500.3	29.2
988.7	44.8	1500.3	29.2
990.9	45.2	1500.4	29.2
993.1	44.8	1500.3	29.2
995.3	45.2	1500.4	29.2
997.5	44.8	1500.4	29.2
999.7	45.2	1500.3	29.2
1001.9	44.3	1500.4	29.2
1004.0	45.2	1500.3	29.2
1006.2	45.7	1500.3	29.2
1008.4	45.2	1500.3	29.2
1010.6	45.2	1500.4	29.2
1012.8	44.8	1500.3	29.2
1015.0	44.8	1500.3	29.2
1017.2	44.8	1500.3	29.2
1019.4	44.8	1500.4	29.2
1021.6	44.8	1500.3	29.2
1023.7	44.8	1500.3	29.2
1025.9	44.8	1500.4	29.2
1028.1	44.8	1500.4	29.2
1030.3	44.8	1500.4	29.2
1032.5	44.8	1500.3	29.2
1034.7	44.8	1500.3	29.2
1036.9	45.2	1500.4	29.2
1039.1	44.3	1500.3	29.2
1041.3	45.2	1500.4	29.2
1043.5	45.2	1500.3	29.2
1045.7	44.8	1500.3	29.2
