Time	CPU Temperature	CPU Frequency	Ambient Temperature
876.9	51.6	1500.3	24.5
879.0	52.1	1500.3	24.6
881.2	51.1	1500.4	24.6
883.4	52.1	1500.4	24.6
885.5	51.6	1500.3	24.6
887.7	51.1	1500.3	24.6
889.9	51.1	1500.4	24.6
892.0	50.6	1500.3	24.7
894.2	51.6	1500.4	24.7
896.3	51.6	1500.3	24.7
898.5	51.1	1500.4	24.7
900.6	50.6	1500.3	24.7
902.8	51.6	1500.4	24.6
904.9	51.6	1500.4	24.6
907.1	50.6	1500.3	24.6
909.2	51.1	1500.4	24.5
911.4	51.6	1500.3	24.5
913.6	51.1	1500.4	24.5
915.7	51.1	1500.4	24.5
917.9	50.1	1500.3	24.5
920.1	51.1	1500.4	24.5
922.2	51.6	1500.3	24.5
924.4	51.1	1500.3	24.5
926.5	51.1	1500.4	24.5
928.7	50.1	1500.3	24.4
930.9	51.6	1500.3	24.4
933.0	51.1	1500.3	24.4
935.2	52.1	1500.3	24.4
937.3	51.1	1500.3	24.4
939.5	51.6	1500.3	24.5
941.6	51.1	1500.3	24.5
943.8	51.1	1500.4	24.4
945.9	50.1	1500.3	24.5
948.1	51.1	1500.4	24.4
950.2	50.6	1500.4	24.4
952.4	50.6	1500.4	24.4
954.6	51.1	1500.3	24.4
956.7	51.1	1500.3	24.4
958.9	50.6	1500.3	24.4
961.1	51.1	1500.4	24.4
963.2	50.6	1500.3	24.3
965.4	50.1	1500.3	24.3
967.5	52.1	1500.3	24.3
969.7	51.1	1500.4	24.3
971.9	50.6	1500.4	24.3
974.0	51.6	1500.4	24.3
976.2	51.6	1500.3	24.3
978.3	51.1	1500.3	24.3
980.5	51.6	1500.4	24.3
982.7	51.1	1500.3	24.4
984.8	51.6	1500.3	24.4
987.0	52.1	1500.3	24.4
989.1	50.6	1500.4	24.3
991.3	51.1	1500.3	24.3
993.4	51.6	1500.4	24.2
995.6	50.6	1500.4	24.2
997.8	52.1	1500.4	24.2
999.9	50.6	1500.4	24.2
1002.1	51.1	1500.3	24.2
1004.3	52.1	1500.4	24.2
1006.4	50.6	1500.3	24.2
1008.6	51.6	1500.3	24.2
1010.7	51.6	1500.3	24.2
1012.9	51.1	1500.3	24.2
1015.0	51.1	1500.3	24.2
1017.2	50.6	1500.3	24.2
1019.4	52.1	1500.4	24.2
1021.5	50.1	1500.4	24.2
1023.7	50.6	1500.3	24.2
1025.8	51.6	1500.4	24.2
1028.0	51.6	1500.3	24.3
1030.1	51.6	1500.3	24.3
1032.3	51.6	1500.3	24.3
1034.5	52.1	1500.4	24.3
1036.6	50.6	1500.4	24.3
1038.8	52.1	1500.3	24.3
1041.0	51.6	1500.4	24.3
1043.1	51.1	1500.3	24.2
1045.3	50.6	1500.4	24.2
1047.4	51.1	1500.4	24.2
1049.6	51.1	1500.4	24.2
1051.7	51.1	1500.3	24.2
1053.9	51.1	1500.4	24.2
1056.1	51.6	1500.3	24.3
1058.2	51.6	1500.3	24.3
1060.4	51.1	1500.4	24.3
1062.6	52.1	1500.4	24.4
1064.7	51.6	1500.4	24.4
1066.9	51.1	1500.4	24.4
1069.1	51.1	1500.3	24.4
1071.2	51.1	1500.3	24.4
1073.4	51.6	1500.3	24.5
1075.6	51.1	1500.4	24.5
1077.7	51.1	1500.3	24.5
1079.9	50.1	1500.4	24.5
1082.1	51.6	1500.3	24.5
1084.2	51.6	1500.3	24.5
1086.4	50.6	1500.4	24.5
1088.6	51.6	1500.4	24.5
1090.7	50.1	1500.4	24.6
1092.9	50.6	1500.3	24.6
1095.1	51.1	1500.3	24.6
1097.2	51.6	1500.4	24.6
1099.4	51.6	1500.3	24.7
1101.6	51.6	1500.4	24.7
1103.7	51.1	1500.3	24.7
1105.9	50.1	1500.4	24.6
1108.0	51.6	1500.3	24.5
1110.2	51.1	1500.3	24.4
1112.3	51.1	1500.3	24.4
1114.5	50.6	1500.4	24.3
1116.7	52.1	1500.4	24.3
1118.8	51.1	1500.4	24.2
1121.0	50.1	1500.4	24.2
1123.2	51.1	1500.4	24.1
1125.3	52.1	1500.4	24.1
1127.5	51.1	1500.3	24.1
1129.7	50.6	1500.3	24.0
1131.8	50.1	1500.3	24.0
1134.0	51.1	1500.4	24.0
1136.2	51.1	1500.4	24.0
1138.3	51.1	1500.4	24.0
1140.5	51.6	1500.4	24.0
1142.6	51.1	1500.4	24.0
1144.8	50.6	1500.4	24.0
1147.0	51.6	1500.4	24.0
1149.1	50.6	1500.3	24.0
1151.3	51.6	1500.4	24.0
1153.5	51.1	1500.3	24.0
1155.6	51.6	1500.4	24.0
1157.8	51.1	1500.3	24.0
1159.9	51.6	1500.3	24.0
1162.1	50.6	1500.4	24.0
1164.3	51.6	1500.4	24.0
1166.4	51.1	1500.4	24.0
1168.6	50.6	1500.3	24.0
1170.7	51.1	1500.4	24.0
1172.9	50.6	1500.3	24.0
1175.1	50.6	1500.3	24.0
1177.2	50.1	1500.3	24.0
1179.4	51.6	1500.3	24.0
1181.5	51.1	1500.4	24.0
1183.7	50.6	1500.3	24.0
1185.8	50.6	1500.3	24.0
1188.0	51.6	1500.4	24.1
1190.2	51.6	1500.4	24.1
1192.3	51.1	1500.3	24.0
1194.5	51.6	1500.3	24.0
1196.7	51.1	1500.3	24.0
1198.8	50.6	1500.4	24.0
1201.0	49.1	700.2	24.0
1203.1	47.2	700.2	24.0
1205.2	45.7	1000.2	24.0
1207.4	45.7	800.2	24.0
1209.5	44.8	900.2	24.0
1211.6	44.8	800.2	24.0
1213.8	45.2	900.2	24.0
1215.9	44.3	900.2	24.1
1218.0	44.3	900.2	24.1
1220.1	44.3	1000.2	24.1
1222.3	43.8	600.1	24.2
1224.4	43.3	800.2	24.2
1226.5	42.8	800.2	24.2
1228.7	43.8	900.2	24.2
1230.8	42.8	1000.3	24.2
1232.9	42.8	900.2	24.2
1235.0	41.8	900.2	24.3
1237.2	42.3	800.2	24.3
1239.3	41.3	900.2	24.3
1241.4	42.8	700.2	24.4
1243.6	41.3	900.2	24.4
1245.7	41.8	800.2	24.4
1247.8	42.3	700.2	24.4
1250.0	41.3	900.2	24.4
1252.1	40.4	800.2	24.5
1254.2	39.9	700.2	24.5
1256.3	39.9	1500.3	24.5
1258.4	40.4	700.2	24.5
1260.6	39.9	900.2	24.5
1262.7	40.4	800.2	24.5
1264.8	39.9	800.2	24.5
1267.0	40.4	1000.3	24.5
1269.1	39.9	800.2	24.5
1271.2	39.9	1500.4	24.5
1273.3	39.9	1000.2	24.5
1275.4	40.4	700.2	24.5
1277.6	39.9	1000.3	24.5
1279.7	38.9	800.2	24.5
1281.8	38.9	1500.4	24.5
1283.9	38.9	700.2	24.5
1286.1	39.4	900.2	24.5
1288.2	38.4	800.2	24.5
1290.3	38.9	1000.2	24.5
1292.5	39.4	1000.3	24.6
1294.6	39.4	800.2	24.6
1296.7	39.4	800.2	24.6
1298.8	39.4	1000.3	24.6
1301.0	38.9	700.2	24.5
1303.1	39.4	700.2	24.5
1305.2	37.4	800.2	24.4
1307.4	39.4	900.2	24.4
1309.5	38.9	1000.3	24.4
1311.6	37.9	700.2	24.4
1313.8	38.9	900.2	24.4
1315.9	37.9	1000.3	24.3
1318.0	38.9	800.2	24.3
1320.2	37.9	900.2	24.3
1322.3	38.9	900.2	24.2
1324.4	37.9	1000.3	24.2
1326.6	37.4	1500.4	24.2
1328.7	37.4	900.2	24.2
1330.8	37.9	900.2	24.1
1332.9	38.4	900.2	24.1
1335.1	37.0	800.2	24.1
1337.2	37.9	800.2	24.1
1339.3	37.0	800.2	24.1
1341.5	37.0	1000.3	24.1
1343.6	37.4	800.2	24.1
1345.7	37.0	700.2	24.1
1347.9	38.4	1000.2	24.1
1350.0	37.4	900.2	24.0
1352.1	37.9	900.2	24.1
1354.3	37.0	900.2	24.0
1356.4	37.4	700.2	24.1
1358.5	37.9	900.2	24.1
1360.7	37.0	800.2	24.1
1362.8	37.4	900.2	24.1
1364.9	37.4	1000.2	24.1
1367.1	37.0	1000.2	24.2
1369.2	37.0	900.2	24.2
1371.3	36.5	900.2	24.2
1373.4	36.5	1000.2	24.2
1375.6	37.0	1000.2	24.2
1377.7	37.0	900.2	24.2
1379.8	37.9	1000.3	24.3
1382.0	36.0	1000.3	24.3
1384.1	37.0	1000.2	24.3
1386.2	37.4	800.2	24.3
1388.3	37.0	800.2	24.4
1390.5	37.4	800.2	24.4
1392.6	37.0	800.2	24.4
1394.7	37.0	800.2	24.4
1396.9	36.5	1000.2	24.4
1399.0	37.0	1000.2	24.4
1401.1	36.0	900.2	24.4
1403.2	37.0	700.2	24.4
1405.4	37.4	800.2	24.4
1407.5	36.5	700.2	24.4
1409.7	36.0	1000.2	24.4
1411.8	36.0	800.2	24.4
1413.9	37.0	800.2	24.4
1416.0	37.0	1000.2	24.4
1418.2	36.5	1000.2	24.4
1420.3	36.5	1000.3	24.5
1422.4	36.5	1000.2	24.5
1424.6	37.4	800.2	24.5
1426.7	36.5	800.2	24.5
1428.8	36.5	800.2	24.5
1431.0	36.5	900.2	24.5
1433.1	36.0	800.2	24.5
1435.2	35.5	700.2	24.5
1437.4	37.0	900.2	24.5
1439.5	36.0	800.2	24.5
1441.6	36.5	800.2	24.5
1443.7	37.0	800.2	24.4
1445.9	36.5	900.2	24.4
1448.0	36.0	800.2	24.4
1450.1	36.0	900.2	24.4
1452.3	36.0	800.2	24.4
1454.4	36.0	800.2	24.4
1456.5	36.0	800.2	24.4
1458.7	36.5	800.2	24.4
1460.8	37.4	800.2	24.4
1462.9	36.0	900.2	24.4
1465.1	35.5	800.2	24.4
1467.2	34.5	700.2	24.4
1469.3	37.0	700.2	24.4
1471.5	37.0	900.2	24.4
1473.6	36.0	800.2	24.5
1475.7	37.4	700.2	24.5
1477.9	37.0	1000.2	24.5
1480.0	37.0	900.2	24.5
1482.1	37.0	1000.3	24.5
1484.2	36.5	800.2	24.5
1486.4	37.0	700.2	24.5
1488.5	36.0	1500.3	24.5
1490.6	36.0	900.2	24.5
1492.7	36.5	800.2	24.6
1494.8	36.5	900.2	24.6
1497.0	36.0	800.2	24.6
1499.1	37.0	900.2	24.6
